"source","target","weight","type"
"mind","cabin",3,"undirected"
"see","ident",23,"undirected"
"feel","ident",9,"undirected"
"think","ident",18,"undirected"
"look","ident",31,"undirected"
"mind","ident",3,"undirected"
"see","quarter",32,"undirected"
"feel","quarter",15,"undirected"
"think","quarter",13,"undirected"
"look","quarter",31,"undirected"
"mind","quarter",2,"undirected"
"see","motor",6,"undirected"
"feel","motor",7,"undirected"
"think","motor",6,"undirected"
"look","motor",14,"undirected"
"mind","motor",2,"undirected"
"see","pri",7,"undirected"
"feel","pri",7,"undirected"
"think","pri",8,"undirected"
"look","pri",13,"undirected"
"mind","pri",6,"undirected"
"see","cluster",16,"undirected"
"feel","cluster",8,"undirected"
"think","cluster",4,"undirected"
"look","cluster",16,"undirected"
"mind","cluster",4,"undirected"
"see","spear",17,"undirected"
"feel","spear",9,"undirected"
"think","spear",6,"undirected"
"look","spear",11,"undirected"
"see","dispatch",4,"undirected"
"feel","dispatch",2,"undirected"
"think","dispatch",5,"undirected"
"look","dispatch",5,"undirected"
"mind","dispatch",1,"undirected"
"see","perspect",15,"undirected"
"feel","perspect",5,"undirected"
"think","perspect",8,"undirected"
"look","perspect",8,"undirected"
"mind","perspect",1,"undirected"
"see","crap",3,"undirected"
"feel","crap",2,"undirected"
"think","crap",7,"undirected"
"look","crap",9,"undirected"
"see","bizarr",12,"undirected"
"feel","bizarr",7,"undirected"
"think","bizarr",6,"undirected"
"look","bizarr",2,"undirected"
"mind","bizarr",3,"undirected"
"see","bug",7,"undirected"
"feel","bug",8,"undirected"
"think","bug",7,"undirected"
"look","bug",10,"undirected"
"mind","bug",5,"undirected"
"see","overal",15,"undirected"
"feel","overal",8,"undirected"
"think","overal",7,"undirected"
"look","overal",9,"undirected"
"mind","overal",4,"undirected"
"see","consum",8,"undirected"
"feel","consum",9,"undirected"
"think","consum",9,"undirected"
"look","consum",5,"undirected"
"mind","consum",9,"undirected"
"see","slash",7,"undirected"
"feel","slash",7,"undirected"
"think","slash",4,"undirected"
"look","slash",6,"undirected"
"mind","slash",1,"undirected"
"see","twitch",22,"undirected"
"feel","twitch",19,"undirected"
"think","twitch",12,"undirected"
"look","twitch",17,"undirected"
"mind","twitch",6,"undirected"
"see","killer",9,"undirected"
"feel","killer",3,"undirected"
"think","killer",10,"undirected"
"look","killer",8,"undirected"
"mind","killer",2,"undirected"
"see","batteri",8,"undirected"
"feel","batteri",4,"undirected"
"think","batteri",2,"undirected"
"look","batteri",10,"undirected"
"mind","batteri",3,"undirected"
"see","corpor",6,"undirected"
"feel","corpor",2,"undirected"
"think","corpor",4,"undirected"
"look","corpor",5,"undirected"
"mind","corpor",1,"undirected"
"see","assumpt",5,"undirected"
"feel","assumpt",4,"undirected"
"think","assumpt",6,"undirected"
"look","assumpt",5,"undirected"
"see","maze",8,"undirected"
"feel","maze",2,"undirected"
"think","maze",6,"undirected"
"look","maze",5,"undirected"
"mind","maze",1,"undirected"
"see","citizen",12,"undirected"
"feel","citizen",7,"undirected"
"think","citizen",5,"undirected"
"look","citizen",13,"undirected"
"mind","citizen",1,"undirected"
"see","interrog",10,"undirected"
"feel","interrog",8,"undirected"
"think","interrog",9,"undirected"
"look","interrog",9,"undirected"
"mind","interrog",4,"undirected"
"see","survey",21,"undirected"
"feel","survey",5,"undirected"
"think","survey",10,"undirected"
"look","survey",32,"undirected"
"see","recruit",9,"undirected"
"feel","recruit",13,"undirected"
"think","recruit",8,"undirected"
"look","recruit",13,"undirected"
"mind","recruit",1,"undirected"
"see","furrow",10,"undirected"
"feel","furrow",7,"undirected"
"think","furrow",14,"undirected"
"look","furrow",37,"undirected"
"mind","furrow",1,"undirected"
"see","span",5,"undirected"
"feel","span",3,"undirected"
"think","span",4,"undirected"
"look","span",6,"undirected"
"mind","span",3,"undirected"
"see","be",10,"undirected"
"feel","be",2,"undirected"
"think","be",8,"undirected"
"look","be",2,"undirected"
"mind","be",1,"undirected"
"see","equat",11,"undirected"
"feel","equat",5,"undirected"
"think","equat",16,"undirected"
"look","equat",6,"undirected"
"mind","equat",11,"undirected"
"see","dna",6,"undirected"
"feel","dna",2,"undirected"
"think","dna",8,"undirected"
"look","dna",4,"undirected"
"mind","dna",1,"undirected"
"see","effici",11,"undirected"
"feel","effici",4,"undirected"
"think","effici",4,"undirected"
"look","effici",7,"undirected"
"mind","effici",2,"undirected"
"see","random",10,"undirected"
"feel","random",6,"undirected"
"think","random",17,"undirected"
"look","random",14,"undirected"
"mind","random",2,"undirected"
"see","factor",3,"undirected"
"think","factor",5,"undirected"
"look","factor",1,"undirected"
"see","outer",19,"undirected"
"feel","outer",5,"undirected"
"think","outer",8,"undirected"
"look","outer",16,"undirected"
"mind","outer",6,"undirected"
"see","fighter",22,"undirected"
"feel","fighter",6,"undirected"
"think","fighter",8,"undirected"
"look","fighter",11,"undirected"
"mind","fighter",1,"undirected"
"see","illeg",1,"undirected"
"feel","illeg",1,"undirected"
"think","illeg",3,"undirected"
"look","illeg",3,"undirected"
"see","termin",17,"undirected"
"feel","termin",19,"undirected"
"think","termin",18,"undirected"
"look","termin",40,"undirected"
"mind","termin",8,"undirected"
"see","council",3,"undirected"
"feel","council",2,"undirected"
"think","council",12,"undirected"
"look","council",5,"undirected"
"mind","council",1,"undirected"
"see","helmet",51,"undirected"
"feel","helmet",30,"undirected"
"think","helmet",19,"undirected"
"look","helmet",45,"undirected"
"mind","helmet",2,"undirected"
"see","incom",10,"undirected"
"feel","incom",7,"undirected"
"think","incom",9,"undirected"
"look","incom",13,"undirected"
"see","insert",9,"undirected"
"feel","insert",3,"undirected"
"think","insert",7,"undirected"
"look","insert",5,"undirected"
"mind","insert",5,"undirected"
"see","thorough",6,"undirected"
"feel","thorough",9,"undirected"
"think","thorough",8,"undirected"
"look","thorough",9,"undirected"
"mind","thorough",3,"undirected"
"see","presum",20,"undirected"
"feel","presum",3,"undirected"
"think","presum",10,"undirected"
"look","presum",6,"undirected"
"mind","presum",1,"undirected"
"see","bait",2,"undirected"
"feel","bait",3,"undirected"
"think","bait",5,"undirected"
"look","bait",9,"undirected"
"see","greater",13,"undirected"
"feel","greater",14,"undirected"
"think","greater",9,"undirected"
"look","greater",9,"undirected"
"mind","greater",6,"undirected"
"see","via",8,"undirected"
"feel","via",6,"undirected"
"think","via",6,"undirected"
"look","via",5,"undirected"
"mind","via",5,"undirected"
"see","zero",10,"undirected"
"feel","zero",9,"undirected"
"think","zero",7,"undirected"
"look","zero",6,"undirected"
"mind","zero",5,"undirected"
"see","restrict",2,"undirected"
"feel","restrict",2,"undirected"
"see","reinforc",3,"undirected"
"feel","reinforc",2,"undirected"
"think","reinforc",4,"undirected"
"look","reinforc",5,"undirected"
"mind","reinforc",2,"undirected"
"see","jag",14,"undirected"
"feel","jag",6,"undirected"
"think","jag",6,"undirected"
"look","jag",13,"undirected"
"see","breach",6,"undirected"
"feel","breach",6,"undirected"
"think","breach",5,"undirected"
"look","breach",6,"undirected"
"mind","breach",4,"undirected"
"see","convuls",9,"undirected"
"feel","convuls",4,"undirected"
"think","convuls",3,"undirected"
"look","convuls",7,"undirected"
"mind","convuls",2,"undirected"
"see","invas",2,"undirected"
"feel","invas",1,"undirected"
"think","invas",5,"undirected"
"look","invas",6,"undirected"
"mind","invas",1,"undirected"
"see","obey",11,"undirected"
"feel","obey",11,"undirected"
"think","obey",5,"undirected"
"look","obey",8,"undirected"
"mind","obey",2,"undirected"
"see","per",16,"undirected"
"feel","per",4,"undirected"
"think","per",12,"undirected"
"look","per",14,"undirected"
"mind","per",3,"undirected"
"see","sprint",27,"undirected"
"feel","sprint",9,"undirected"
"think","sprint",7,"undirected"
"look","sprint",19,"undirected"
"mind","sprint",4,"undirected"
"see","valuabl",1,"undirected"
"feel","valuabl",2,"undirected"
"think","valuabl",4,"undirected"
"look","valuabl",4,"undirected"
"mind","valuabl",2,"undirected"
"see","oxygen",5,"undirected"
"feel","oxygen",7,"undirected"
"think","oxygen",8,"undirected"
"look","oxygen",5,"undirected"
"mind","oxygen",3,"undirected"
"see","intact",9,"undirected"
"feel","intact",1,"undirected"
"think","intact",4,"undirected"
"look","intact",8,"undirected"
"see","network",26,"undirected"
"feel","network",22,"undirected"
"think","network",22,"undirected"
"look","network",20,"undirected"
"mind","network",15,"undirected"
"see","sputter",3,"undirected"
"feel","sputter",3,"undirected"
"look","sputter",3,"undirected"
"mind","sputter",1,"undirected"
"see","staff",20,"undirected"
"feel","staff",6,"undirected"
"think","staff",9,"undirected"
"look","staff",23,"undirected"
"mind","staff",8,"undirected"
"see","reduc",5,"undirected"
"feel","reduc",5,"undirected"
"think","reduc",5,"undirected"
"look","reduc",5,"undirected"
"mind","reduc",4,"undirected"
"see","globe",10,"undirected"
"feel","globe",2,"undirected"
"think","globe",6,"undirected"
"look","globe",6,"undirected"
"mind","globe",2,"undirected"
"see","makeshift",9,"undirected"
"feel","makeshift",4,"undirected"
"think","makeshift",5,"undirected"
"look","makeshift",8,"undirected"
"see","cycl",5,"undirected"
"feel","cycl",6,"undirected"
"think","cycl",8,"undirected"
"look","cycl",8,"undirected"
"mind","cycl",5,"undirected"
"see","inject",2,"undirected"
"feel","inject",4,"undirected"
"look","inject",4,"undirected"
"mind","inject",1,"undirected"
"see","solut",7,"undirected"
"feel","solut",6,"undirected"
"think","solut",10,"undirected"
"look","solut",11,"undirected"
"mind","solut",7,"undirected"
"see","goal",7,"undirected"
"feel","goal",5,"undirected"
"think","goal",11,"undirected"
"look","goal",5,"undirected"
"mind","goal",2,"undirected"
"see","immun",5,"undirected"
"feel","immun",10,"undirected"
"think","immun",10,"undirected"
"look","immun",1,"undirected"
"mind","immun",3,"undirected"
"see","select",4,"undirected"
"feel","select",7,"undirected"
"think","select",13,"undirected"
"look","select",9,"undirected"
"mind","select",3,"undirected"
"see","mainten",7,"undirected"
"think","mainten",6,"undirected"
"look","mainten",5,"undirected"
"mind","mainten",1,"undirected"
"see","corps",19,"undirected"
"feel","corps",8,"undirected"
"think","corps",20,"undirected"
"look","corps",27,"undirected"
"mind","corps",1,"undirected"
"see","growth",5,"undirected"
"feel","growth",1,"undirected"
"think","growth",3,"undirected"
"look","growth",4,"undirected"
"see","deploy",4,"undirected"
"feel","deploy",7,"undirected"
"think","deploy",11,"undirected"
"look","deploy",7,"undirected"
"see","evolv",1,"undirected"
"feel","evolv",2,"undirected"
"think","evolv",1,"undirected"
"look","evolv",3,"undirected"
"see","invad",4,"undirected"
"feel","invad",7,"undirected"
"think","invad",5,"undirected"
"look","invad",4,"undirected"
"mind","invad",5,"undirected"
"see","primit",2,"undirected"
"feel","primit",6,"undirected"
"think","primit",3,"undirected"
"look","primit",4,"undirected"
"mind","primit",4,"undirected"
"see","flex",6,"undirected"
"feel","flex",11,"undirected"
"think","flex",6,"undirected"
"look","flex",15,"undirected"
"mind","flex",4,"undirected"
"see","vessel",17,"undirected"
"feel","vessel",7,"undirected"
"think","vessel",7,"undirected"
"look","vessel",8,"undirected"
"mind","vessel",4,"undirected"
"see","predat",2,"undirected"
"feel","predat",2,"undirected"
"think","predat",2,"undirected"
"look","predat",1,"undirected"
"mind","predat",2,"undirected"
"see","subtl",9,"undirected"
"feel","subtl",10,"undirected"
"think","subtl",7,"undirected"
"look","subtl",4,"undirected"
"mind","subtl",2,"undirected"
"see","elimin",4,"undirected"
"feel","elimin",6,"undirected"
"think","elimin",3,"undirected"
"look","elimin",1,"undirected"
"mind","elimin",3,"undirected"
"see","guidanc",3,"undirected"
"feel","guidanc",3,"undirected"
"think","guidanc",1,"undirected"
"look","guidanc",5,"undirected"
"mind","guidanc",2,"undirected"
"see","grid",5,"undirected"
"feel","grid",3,"undirected"
"think","grid",7,"undirected"
"look","grid",5,"undirected"
"mind","grid",4,"undirected"
"see","asset",4,"undirected"
"feel","asset",1,"undirected"
"look","asset",1,"undirected"
"mind","asset",1,"undirected"
"see","violat",1,"undirected"
"feel","violat",2,"undirected"
"think","violat",4,"undirected"
"look","violat",1,"undirected"
"see","anchor",6,"undirected"
"feel","anchor",6,"undirected"
"think","anchor",7,"undirected"
"look","anchor",6,"undirected"
"mind","anchor",2,"undirected"
"see","cascad",6,"undirected"
"feel","cascad",3,"undirected"
"look","cascad",6,"undirected"
"mind","cascad",5,"undirected"
"see","mesh",4,"undirected"
"feel","mesh",4,"undirected"
"think","mesh",1,"undirected"
"look","mesh",7,"undirected"
"see","uncov",3,"undirected"
"think","uncov",2,"undirected"
"look","uncov",2,"undirected"
"mind","uncov",1,"undirected"
"see","reli",3,"undirected"
"feel","reli",4,"undirected"
"look","reli",4,"undirected"
"see","penetr",8,"undirected"
"feel","penetr",9,"undirected"
"think","penetr",8,"undirected"
"look","penetr",10,"undirected"
"mind","penetr",7,"undirected"
"see","toppl",4,"undirected"
"feel","toppl",10,"undirected"
"think","toppl",2,"undirected"
"look","toppl",6,"undirected"
"see","relay",7,"undirected"
"feel","relay",4,"undirected"
"think","relay",10,"undirected"
"look","relay",8,"undirected"
"mind","relay",2,"undirected"
"see","remnant",5,"undirected"
"feel","remnant",3,"undirected"
"think","remnant",1,"undirected"
"look","remnant",6,"undirected"
"see","chunk",13,"undirected"
"feel","chunk",2,"undirected"
"think","chunk",10,"undirected"
"look","chunk",8,"undirected"
"see","visual",17,"undirected"
"feel","visual",11,"undirected"
"think","visual",14,"undirected"
"look","visual",16,"undirected"
"mind","visual",14,"undirected"
"see","machineri",4,"undirected"
"feel","machineri",4,"undirected"
"think","machineri",6,"undirected"
"look","machineri",2,"undirected"
"mind","machineri",4,"undirected"
"see","intersect",7,"undirected"
"feel","intersect",3,"undirected"
"think","intersect",2,"undirected"
"look","intersect",7,"undirected"
"see","parallel",3,"undirected"
"feel","parallel",4,"undirected"
"think","parallel",2,"undirected"
"look","parallel",5,"undirected"
"see","varieti",4,"undirected"
"feel","varieti",2,"undirected"
"think","varieti",1,"undirected"
"look","varieti",4,"undirected"
"feel","minimum",2,"undirected"
"see","robot",40,"undirected"
"feel","robot",26,"undirected"
"think","robot",30,"undirected"
"look","robot",35,"undirected"
"mind","robot",15,"undirected"
"see","minim",2,"undirected"
"feel","minim",3,"undirected"
"think","minim",1,"undirected"
"look","minim",4,"undirected"
"mind","minim",1,"undirected"
"see","disabl",4,"undirected"
"think","disabl",3,"undirected"
"look","disabl",2,"undirected"
"see","adapt",3,"undirected"
"feel","adapt",2,"undirected"
"think","adapt",2,"undirected"
"look","adapt",2,"undirected"
"see","prioriti",5,"undirected"
"feel","prioriti",2,"undirected"
"think","prioriti",2,"undirected"
"look","prioriti",6,"undirected"
"mind","prioriti",4,"undirected"
"see","circular",6,"undirected"
"feel","circular",1,"undirected"
"think","circular",1,"undirected"
"look","circular",2,"undirected"
"mind","circular",1,"undirected"
"see","exploit",5,"undirected"
"feel","exploit",2,"undirected"
"think","exploit",1,"undirected"
"look","exploit",5,"undirected"
"see","nuclear",3,"undirected"
"feel","nuclear",3,"undirected"
"think","nuclear",10,"undirected"
"look","nuclear",4,"undirected"
"see","tricki",1,"undirected"
"feel","tricki",1,"undirected"
"look","tricki",4,"undirected"
"see","equival",1,"undirected"
"feel","equival",1,"undirected"
"think","equival",1,"undirected"
"look","equival",1,"undirected"
"see","exposur",1,"undirected"
"feel","exposur",1,"undirected"
"see","vari",3,"undirected"
"feel","vari",2,"undirected"
"think","vari",1,"undirected"
"look","vari",7,"undirected"
"mind","vari",2,"undirected"
"see","approxim",3,"undirected"
"feel","approxim",4,"undirected"
"think","approxim",4,"undirected"
"look","approxim",4,"undirected"
